731	0.018600 -0.023300 0.105900 -0.036483 -0.970494 -0.238351 0.988962 -0.000736 -0.148444 0.155889 -0.245006 0.956596 1.002551
743	-0.018500 -0.023700 0.105800 0.038615 -0.971322 -0.234611 0.991000 0.007088 0.133437 -0.130317 -0.236216 0.962911 -0.003526
742	-0.018500 -0.023700 0.105800 0.991000 0.007088 0.133437 -0.038615 0.971322 0.234611 -0.130317 -0.236216 0.962911 -0.006888
741	-0.018500 -0.023700 0.105800 0.038615 -0.971322 -0.234611 0.991000 0.007088 0.133437 -0.130317 -0.236216 0.962911 0.998110
813	0.000100 0.144500 0.018700 -0.000514 0.268159 -0.963375 -0.999902 -0.012343 -0.002865 -0.014352 0.968001 0.250418 -0.005134
812	0.000100 0.144500 0.018700 -0.999902 -0.012343 -0.002865 0.000514 -0.268159 0.963375 -0.014352 0.968001 0.250418 -0.004761
811	0.000100 0.144500 0.018700 -0.000514 0.268159 -0.963375 -0.999902 -0.012343 -0.002865 -0.014352 0.968001 0.250418 1.006587
822	0.000100 0.131600 0.050000 0.000696 0.492805 -0.870153 -1.000000 0.000702 -0.000313 0.000477 0.867308 0.497619 -0.003194
823	0.000100 0.131600 0.050000 -1.000000 0.000702 -0.000313 -0.000696 -0.492805 0.870153 0.000477 0.867308 0.497619 -0.008385
821	0.000100 0.131600 0.050000 0.000696 0.492805 -0.870153 -1.000000 0.000702 -0.000313 0.000477 0.867308 0.497619 1.006674
913	0.033100 0.139700 0.017300 -0.005300 0.236504 -0.971616 -0.964716 0.254804 0.067301 0.264580 0.936922 0.227389 0.003218
912	0.033100 0.139700 0.017300 -0.964716 0.254804 0.067301 0.005300 -0.236504 0.971616 0.264580 0.936922 0.227389 -0.006238
911	0.033100 0.139700 0.017300 -0.005300 0.236504 -0.971616 -0.964716 0.254804 0.067301 0.264580 0.936922 0.227389 1.005791
923	0.063800 0.125300 0.013500 -0.015506 0.226042 -0.973994 -0.783202 0.602861 0.152445 0.614672 0.770230 0.167700 -0.006419
922	0.063800 0.125300 0.013500 -0.783202 0.602861 0.152445 0.015506 -0.226042 0.973994 0.614672 0.770230 0.167700 -0.013252
921	0.063800 0.125300 0.013500 -0.015506 0.226042 -0.973994 -0.783202 0.602861 0.152445 0.614672 0.770230 0.167700 1.027099
932	0.067100 0.108800 0.044400 0.174702 0.376780 -0.909736 -0.712556 0.685990 0.147252 0.672748 0.628551 0.389020 -0.004600
933	0.067100 0.108800 0.044400 -0.712556 0.685990 0.147252 -0.174702 -0.376780 0.909736 0.672748 0.628551 0.389020 -0.000806
931	0.067100 0.108800 0.044400 0.174702 0.376780 -0.909736 -0.712556 0.685990 0.147252 0.672748 0.628551 0.389020 1.000599
942	0.033800 0.127300 0.048600 0.053282 0.461608 -0.885517 -0.961993 0.261547 0.078504 0.273328 0.846996 0.455750 -0.006880
943	0.033800 0.127300 0.048600 -0.961993 0.261547 0.078504 -0.053282 -0.461608 0.885517 0.273328 0.846996 0.455750 -0.007636
941	0.033800 0.127300 0.048600 0.053282 0.461608 -0.885517 -0.961993 0.261547 0.078504 0.273328 0.846996 0.455750 0.999742
1013	0.000100 0.109300 0.077100 0.001075 0.754035 -0.656833 -0.999848 -0.013121 -0.016614 -0.021249 0.659109 0.751716 -0.000438
1012	0.000100 0.109300 0.077100 -0.999848 -0.013121 -0.016614 -0.001075 -0.754035 0.656833 -0.021249 0.659109 0.751716 -0.007451
1011	0.000100 0.109300 0.077100 0.001075 0.754035 -0.656833 -0.999848 -0.013121 -0.016614 -0.021249 0.659109 0.751716 0.993732
1023	0.035800 0.104800 0.075000 0.004652 0.763323 -0.646000 -0.961694 0.180690 0.206538 0.278664 0.618583 0.734552 -0.004310
1022	0.035800 0.104800 0.075000 -0.961694 0.180690 0.206538 -0.004652 -0.763323 0.646000 0.278664 0.618583 0.734552 -0.021186
1021	0.035800 0.104800 0.075000 0.004652 0.763323 -0.646000 -0.961694 0.180690 0.206538 0.278664 0.618583 0.734552 0.995761
1032	0.036800 0.075200 0.092300 0.030759 0.898064 -0.438648 -0.950756 0.161696 0.264419 0.315643 0.408228 0.856544 -0.005950
1033	0.036800 0.075200 0.092300 -0.950756 0.161696 0.264419 -0.030759 -0.898064 0.438648 0.315643 0.408228 0.856544 -0.117223
1031	0.036800 0.075200 0.092300 0.030759 0.898064 -0.438648 -0.950756 0.161696 0.264419 0.315643 0.408228 0.856544 1.002011
