subject;session;block;bad_channel;note
2;6;3;1313;
2;6;3;2641;
2;6;4;1241;
2;6;4;0342;
2;6;4;0821;
2;6;4;1313;
2;6;4;2641;
2;6;5;1241;
2;6;5;0342;
2;6;5;0821;
2;6;5;1313;
2;6;5;2641;
2;6;6;1241;
2;6;6;0342;
2;6;6;0821;
2;6;6;1313;
2;6;6;2641;
2;6;7;1241;
2;6;7;0342;
2;6;7;0821;
2;6;7;1313;
2;6;7;2641;
2;6;8;1241;
2;6;8;0342;
2;6;8;0821;
2;6;8;1313;
2;6;8;2641;
2;6;9;1241;
2;6;9;0342;
2;6;9;0821;
2;6;9;1313;
2;6;9;2641;
2;6;10;1241;
2;6;10;0342;
2;6;10;0821;
2;6;10;1313;
2;6;10;2641;
2;6;11;1241;
2;6;11;0342;
2;6;11;0821;
2;6;11;1313;
2;6;11;2641;
2;6;12;1241;
2;6;12;0342;
2;6;12;0821;
2;6;12;1313;
2;6;12;2641;
2;6;13;1241;
2;6;13;0342;
2;6;13;0821;
2;6;13;1313;
2;6;13;2641;
2;6;14;1241;
2;6;14;0342;
2;6;14;0821;
2;6;14;1313;
2;6;14;2641;
2;7;1;1241;
2;7;1;0342;
2;7;1;0821;
2;7;1;1313;
2;7;1;2641;
2;7;2;1241;
2;7;2;0342;
2;7;2;0821;
2;7;2;1313;
2;7;2;2641;
2;7;3;1241;
2;7;3;0342;
2;7;3;0821;
2;7;3;1313;
2;7;3;2641;
2;7;4;1241;
2;7;4;0342;
2;7;4;0821;
2;7;4;1313;
2;7;4;2641;
2;7;5;1241;
2;7;5;0342;
2;7;5;0821;
2;7;5;1313;
2;7;5;2641;
2;7;6;1241;
2;7;6;0342;
2;7;6;0821;
2;7;6;1313;
2;7;6;2641;
2;7;7;1241;
2;7;7;0342;
2;7;7;0821;
2;7;7;1313;
2;7;7;2641;
2;7;8;1241;
2;7;8;0342;
2;7;8;0821;
2;7;8;1313;
2;7;8;2641;
2;7;9;1241;
2;7;9;0342;
2;7;9;0821;
2;7;9;1313;
2;7;9;2641;
2;7;9;1811;
2;7;10;1241;
2;7;10;0342;
2;7;10;0821;
2;7;10;1313;
2;7;10;2641;
2;7;10;1811;heated
2;7;11;1241;
2;7;11;0342;
2;7;11;0821;
2;7;11;1313;
2;7;11;2641;
2;7;12;1241;
2;7;12;0342;
2;7;12;0821;
2;7;12;1313;
2;7;12;2641;
2;7;13;1241;
2;7;13;0342;
2;7;13;0821;
2;7;13;1313;
2;7;13;2641;
2;7;14;1241;
2;7;14;0342;
2;7;14;0821;
2;7;14;1313;
2;7;14;2641;
2;8;b;0821;
2;8;b;1241;
2;8;b;2641;
2;8;1;2441;heated
2;8;1;0821;
2;8;1;1241;
2;8;1;2641;
2;8;2;0821;
2;8;2;1241;
2;8;2;2641;
2;8;3;0821;
2;8;3;1241;
2;8;3;2641;
2;8;4;2021;heated
2;8;4;0821;
2;8;4;1241;
2;8;4;2641;
2;8;5;0821;
2;8;5;1241;
2;8;5;2641;
2;8;6;0821;
2;8;6;1241;
2;8;6;2641;
2;8;7;0821;
2;8;7;1241;
2;8;7;2641;
2;8;8;0821;
2;8;8;1241;
2;8;8;2641;
2;8;8;2543;heated
2;8;9;0821;
2;8;9;1241;
2;8;9;2641;
2;8;10;0821;
2;8;10;1241;
2;8;10;2641;
2;8;11;0821;
2;8;11;1241;
2;8;11;2641;
2;8;12;0821;
2;8;12;1241;
2;8;12;2641;
2;8;13;0821;
2;8;13;1241;
2;8;13;2641;
2;8;14;0821;
2;8;14;1241;
2;8;14;2641;
2;8;d;0821;
2;8;d;1241;
2;8;d;2641;
2;8;d;2021;heated
2;9;1;1241;
2;9;1;0342;
2;9;1;0821;
2;9;1;1313;
2;9;1;2641;
2;9;2;1241;
2;9;2;0342;
2;9;2;0821;
2;9;2;1313;
2;9;2;2641;
2;9;3;1241;
2;9;3;0342;
2;9;3;0821;
2;9;3;1313;
2;9;3;2641;
2;9;4;1241;
2;9;4;0342;
2;9;4;0821;
2;9;4;1313;
2;9;4;2641;
2;9;5;1241;
2;9;5;0342;
2;9;5;0821;
2;9;5;1313;
2;9;5;2641;
2;9;6;1241;
2;9;6;0342;
2;9;6;0821;
2;9;6;1313;
2;9;6;2641;
2;9;7;1241;
2;9;7;0342;
2;9;7;0821;
2;9;7;1313;
2;9;7;2641;
2;9;8;1241;
2;9;8;0342;
2;9;8;0821;
2;9;8;1313;
2;9;8;2641;
2;9;9;1241;
2;9;9;0342;
2;9;9;0821;
2;9;9;1313;
2;9;9;2641;
2;9;10;1241;
2;9;10;0342;
2;9;10;0821;
2;9;10;1313;
2;9;10;2641;
2;9;11;1241;
2;9;11;0342;
2;9;11;0821;
2;9;11;1313;
2;9;11;2641;
2;9;12;1241;
2;9;12;0342;
2;9;12;0821;
2;9;12;1313;
2;9;12;2641;
2;9;13;1241;
2;9;13;0342;
2;9;13;0821;
2;9;13;1313;
2;9;13;2641;
2;9;14;1241;
2;9;14;0342;
2;9;14;0821;
2;9;14;1313;
2;9;14;2641;
2;10;1;0821;
2;10;1;1241;
2;10;1;2641;
2;10;2;0821;
2;10;2;1241;
2;10;2;2641;
2;10;2;0533;heated
2;10;2;0521;heated
2;10;3;0821;
2;10;3;1241;
2;10;3;2641;
2;10;4;0821;
2;10;4;1241;
2;10;4;2641;
2;10;4;0921;heated
2;10;5;0821;
2;10;5;1241;
2;10;5;2641;
2;10;6;0821;
2;10;6;1241;
2;10;6;2641;
2;10;7;0821;
2;10;7;1241;
2;10;7;2641;
2;10;8;0821;
2;10;8;1241;
2;10;8;2641;
2;10;9;0821;
2;10;9;1241;
2;10;9;2641;
2;10;10;0821;
2;10;10;1241;
2;10;10;2641;
2;10;11;0821;
2;10;11;1241;
2;10;11;2641;
2;10;12;0821;
2;10;12;1241;
2;10;12;2641;
2;10;13;0821;
2;10;13;1241;
2;10;13;2641;
2;10;14;0821;
2;10;14;1241;
2;10;14;2641;
1;1;1;1831;
1;1;1;1241;
1;1;1;0342;
1;1;1;0821;
1;1;1;2641;
1;1;2;1241;
1;1;2;0342;
1;1;2;0821;
1;1;2;2641;
1;1;3;1241;
1;1;3;0342;
1;1;3;0821;
1;1;3;2641;
1;1;4;1241;
1;1;4;0342;
1;1;4;0821;
1;1;4;2641;
1;1;4;2511;
1;1;5;2511;heated
1;1;5;1241;
1;1;5;0342;
1;1;5;0821;
1;1;5;2641;
1;1;6;1241;
1;1;6;0342;
1;1;6;0821;
1;1;6;2641;
1;1;7;1241;
1;1;7;0342;
1;1;7;0821;
1;1;7;2641;
1;1;8;1241;
1;1;8;0342;
1;1;8;0821;
1;1;8;2641;
1;1;9;1241;
1;1;9;0342;
1;1;9;0821;
1;1;9;2641;
1;1;10;1241;
1;1;10;0342;
1;1;10;0821;
1;1;10;2641;
1;2;1;1241;
1;2;1;0342;
1;2;1;0821;
1;2;1;2641;
1;2;2;0411;heated
1;2;2;0412;heated
1;2;2;1411;heated
1;2;2;1241;
1;2;2;0342;
1;2;2;0821;
1;2;2;2641;
1;2;3;1241;
1;2;3;0342;
1;2;3;0821;
1;2;3;2641;
1;2;4;1241;
1;2;4;0342;
1;2;4;0821;
1;2;4;2641;
1;2;5;1241;
1;2;5;0342;
1;2;5;0821;
1;2;5;2641;
1;2;5;0921;heated
1;2;5;0922;heated
1;2;6;1241;
1;2;6;0342;
1;2;6;0821;
1;2;6;2641;
1;2;7;1241;
1;2;7;0342;
1;2;7;0821;
1;2;7;2641;
1;2;8;1241;
1;2;8;0342;
1;2;8;0821;
1;2;8;2641;
1;2;9;1241;
1;2;9;0342;
1;2;9;0821;
1;2;9;2641;
1;2;9;2021;heated
1;2;10;1241;
1;2;10;0342;
1;2;10;0821;
1;2;10;2641;
1;2;11;1241;
1;2;11;0342;
1;2;11;0821;
1;2;11;2641;
1;2;12;1241;
1;2;12;0342;
1;2;12;0821;
1;2;12;2641;
1;2;13;1241;
1;2;13;0342;
1;2;13;0821;
1;2;13;2641;
1;2;13;0921;heated
1;2;14;1241;
1;2;14;0342;
1;2;14;0821;
1;2;14;2641;
1;3;1;1241;
1;3;1;0342;
1;3;1;0821;
1;3;1;1313;
1;3;1;2641;
1;3;2;1241;
1;3;2;0342;
1;3;2;0821;
1;3;2;1313;
1;3;2;2641;
1;3;2;0921;heated
1;3;3;1241;
1;3;3;0342;
1;3;3;0821;
1;3;3;1313;
1;3;3;2641;
1;3;4;1241;
1;3;4;0342;
1;3;4;0821;
1;3;4;1313;
1;3;4;2641;
1;3;5;1241;
1;3;5;0342;
1;3;5;0821;
1;3;5;1313;
1;3;5;2641;
1;3;5;2241;heated
1;3;6;1241;
1;3;6;0342;
1;3;6;0821;
1;3;6;1313;
1;3;6;2641;
1;3;7;1241;
1;3;7;0342;
1;3;7;0821;
1;3;7;1313;
1;3;7;2641;
1;3;8;1241;
1;3;8;0342;
1;3;8;0821;
1;3;8;1313;
1;3;8;2641;
1;3;9;1241;
1;3;9;0342;
1;3;9;0821;
1;3;9;1313;
1;3;9;2641;
1;3;9;2021;
1;3;10;1241;
1;3;10;0342;
1;3;10;0821;
1;3;10;1313;
1;3;10;2641;
1;3;11;1241;
1;3;11;0342;
1;3;11;0821;
1;3;11;1313;
1;3;11;2641;
1;3;12;1241;
1;3;12;0342;
1;3;12;0821;
1;3;12;1313;
1;3;12;2641;
1;3;13;1241;
1;3;13;0342;
1;3;13;0821;
1;3;13;1313;
1;3;13;2641;
1;3;14;1241;
1;3;14;0342;
1;3;14;0821;
1;3;14;1313;
1;3;14;2641;
1;4;1;1241;
1;4;1;2441;
1;4;1;0342;
1;4;1;0821;
1;4;1;1313;
1;4;1;2641;
1;4;2;2441;heated
1;4;2;1241;
1;4;2;0342;
1;4;2;0821;
1;4;2;1313;
1;4;2;2641;
1;4;3;2423;heated
1;4;3;1241;
1;4;3;0342;
1;4;3;0821;
1;4;3;1313;
1;4;3;2641;
1;4;4;1241;
1;4;4;0133;
1;4;4;0342;
1;4;4;0821;
1;4;4;1313;
1;4;4;2641;
1;4;5;1241;
1;4;5;0133;
1;4;5;0342;
1;4;5;0821;
1;4;5;1313;
1;4;5;2641;
1;4;6;1241;
1;4;6;0133;
1;4;6;0342;
1;4;6;0821;
1;4;6;1313;
1;4;6;2641;
1;4;7;1241;
1;4;7;0133;
1;4;7;0342;
1;4;7;0821;
1;4;7;1313;
1;4;7;2641;
1;4;7;2133;heated
1;4;8;1241;
1;4;8;0133;
1;4;8;0342;
1;4;8;0821;
1;4;8;1313;
1;4;8;2641;
1;4;9;1241;
1;4;9;0133;
1;4;9;0342;
1;4;9;0821;
1;4;9;1313;
1;4;9;2641;
1;4;10;1241;
1;4;10;0133;
1;4;10;0342;
1;4;10;0821;
1;4;10;1313;
1;4;10;2641;
1;4;11;1241;
1;4;11;0133;
1;4;11;0821;
1;4;11;1313;
1;4;11;2641;
1;4;12;1241;
1;4;12;0133;
1;4;12;0342;
1;4;12;0821;
1;4;12;1313;
1;4;12;2641;
1;4;13;1241;
1;4;13;0133;
1;4;13;0342;
1;4;13;0821;
1;4;13;1313;
1;4;13;2641;
1;4;14;1241;
1;4;14;0133;
1;4;14;0342;
1;4;14;0821;
1;4;14;1313;
1;4;14;2641;
1;5;1;1241;
1;5;1;0342;
1;5;1;0821;
1;5;1;1313;
1;5;1;2641;
1;5;2;1241;
1;5;2;0133;
1;5;2;0342;
1;5;2;0821;
1;5;2;1313;
1;5;2;2641;
1;5;2;2221;heated
1;5;3;1241;
1;5;3;0133;
1;5;3;0342;
1;5;3;0821;
1;5;3;1313;
1;5;3;2641;
1;5;4;1241;
1;5;4;0133;
1;5;4;0342;
1;5;4;0821;
1;5;4;1313;
1;5;4;2641;
1;5;5;1241;
1;5;5;0133;
1;5;5;0342;
1;5;5;0821;
1;5;5;1313;
1;5;5;2641;
1;5;5;2011;heated
1;5;6;1241;
1;5;6;0133;
1;5;6;0342;
1;5;6;0821;
1;5;6;1313;
1;5;6;2641;
1;5;7;1241;
1;5;7;0133;
1;5;7;0342;
1;5;7;0821;
1;5;7;1313;
1;5;7;2641;
1;5;8;1241;
1;5;8;0133;
1;5;8;0342;
1;5;8;0821;
1;5;8;1313;
1;5;8;2641;
1;5;9;1241;
1;5;9;0133;
1;5;9;0342;
1;5;9;0821;
1;5;9;1313;
1;5;9;2641;
1;5;10;1241;
1;5;10;0133;
1;5;10;0342;
1;5;10;0821;
1;5;10;1313;
1;5;10;2641;
1;5;10;2011;heated
1;5;11;1241;
1;5;11;0133;
1;5;11;0342;
1;5;11;0821;
1;5;11;1313;
1;5;11;2641;
1;5;12;1241;
1;5;12;0133;
1;5;12;0342;
1;5;12;0821;
1;5;12;1313;
1;5;12;2641;
1;5;13;1241;
1;5;13;0133;
1;5;13;0342;
1;5;13;0821;
1;5;13;1313;
1;5;13;2641;
1;5;14;1241;
1;5;14;0133;
1;5;14;0342;
1;5;14;0821;
1;5;14;1313;
1;5;14;2641;
1;6;1;1241;
1;6;1;0342;
1;6;1;0821;
1;6;1;1313;
1;6;1;2641;
1;6;2;1241;
1;6;2;0133;
1;6;2;0342;
1;6;2;0821;
1;6;2;1313;
1;6;2;2641;
1;6;2;0113;heated
1;6;3;1241;
1;6;3;0133;
1;6;3;0342;
1;6;3;0821;
1;6;3;1313;
1;6;3;2641;
1;6;4;1241;
1;6;4;0133;
1;6;4;0342;
1;6;4;0821;
1;6;4;1313;
1;6;4;2641;
1;6;5;1241;
1;6;5;0133;
1;6;5;0342;
1;6;5;0821;
1;6;5;1313;
1;6;5;2641;
1;6;5;0133;heated
1;6;6;1241;
1;6;6;0133;
1;6;6;0342;
1;6;6;0821;
1;6;6;1313;
1;6;6;2641;
1;6;7;1241;
1;6;7;0133;
1;6;7;0342;
1;6;7;0821;
1;6;7;1313;
1;6;7;2641;
1;6;8;1241;
1;6;8;0133;
1;6;8;0342;
1;6;8;0821;
1;6;8;1313;
1;6;8;2641;
1;6;9;1241;
1;6;9;0133;
1;6;9;0342;
1;6;9;0821;
1;6;9;1313;
1;6;9;2641;
1;6;10;1241;
1;6;10;0133;
1;6;10;0342;
1;6;10;0821;
1;6;10;1313;
1;6;10;2641;
1;6;11;1241;
1;6;11;0133;
1;6;11;0342;
1;6;11;0821;
1;6;11;1313;
1;6;11;2641;
1;6;12;1241;
1;6;12;0133;
1;6;12;0342;
1;6;12;0821;
1;6;12;1313;
1;6;12;2641;
1;6;13;1241;
1;6;13;0133;
1;6;13;0342;
1;6;13;0821;
1;6;13;1313;
1;6;13;2641;
1;6;14;1241;
1;6;14;0133;
1;6;14;0342;
1;6;14;0821;
1;6;14;1313;
1;6;14;2641;
1;7;1;1241;
1;7;1;0342;
1;7;1;0821;
1;7;1;1313;
1;7;1;2641;
1;7;2;1241;
1;7;2;0342;
1;7;2;0821;
1;7;2;1313;
1;7;2;2641;
1;7;2;1831;heated
1;7;3;1241;
1;7;3;0342;
1;7;3;0821;
1;7;3;1313;
1;7;3;2641;
1;7;4;1241;
1;7;4;0342;
1;7;4;0821;
1;7;4;1313;
1;7;4;2641;
1;7;5;1241;
1;7;5;0342;
1;7;5;0821;
1;7;5;1313;
1;7;5;2641;
1;7;5;2011;
1;7;6;1241;
1;7;6;0342;
1;7;6;0821;
1;7;6;1313;
1;7;6;2641;
1;7;7;1241;
1;7;7;0342;
1;7;7;0821;
1;7;7;1313;
1;7;7;2641;
1;7;8;1241;
1;7;8;0342;
1;7;8;0821;
1;7;8;1313;
1;7;8;2641;
1;7;9;1241;
1;7;9;0342;
1;7;9;0821;
1;7;9;1313;
1;7;9;2641;
1;7;10;1241;
1;7;10;0342;
1;7;10;0821;
1;7;10;1313;
1;7;10;2641;
1;7;10;2323;heated
1;7;11;1241;
1;7;11;0342;
1;7;11;0821;
1;7;11;1313;
1;7;11;2641;
1;7;12;1241;
1;7;12;0342;
1;7;12;0821;
1;7;12;1313;
1;7;12;2641;
1;7;12;2441;heated
1;7;13;1241;
1;7;13;0342;
1;7;13;0821;
1;7;13;1313;
1;7;13;2641;
1;7;14;1241;
1;7;14;0342;
1;7;14;0821;
1;7;14;1313;
1;7;14;2641;
1;7;14;0113;heated
1;8;1;1241;
1;8;1;0342;
1;8;1;0821;
1;8;1;1313;
1;8;1;2641;
1;8;2;1241;
1;8;2;0342;
1;8;2;0821;
1;8;2;1313;
1;8;2;2641;
1;8;3;1241;
1;8;3;0342;
1;8;3;0821;
1;8;3;1313;
1;8;3;2641;
1;8;4;1241;
1;8;4;0342;
1;8;4;0821;
1;8;4;1313;
1;8;4;2641;
1;8;4;1531;heated
1;8;4;1431;heated
1;8;5;1241;
1;8;5;0342;
1;8;5;0821;
1;8;5;1313;
1;8;5;2641;
1;8;6;1241;
1;8;6;0342;
1;8;6;0821;
1;8;6;1313;
1;8;6;2641;
1;8;7;1241;
1;8;7;0342;
1;8;7;0821;
1;8;7;1313;
1;8;7;2641;
1;8;8;1241;
1;8;8;0342;
1;8;8;0821;
1;8;8;1313;
1;8;8;2641;
1;8;9;1241;
1;8;9;0342;
1;8;9;0821;
1;8;9;1313;
1;8;9;2641;
1;8;10;1241;
1;8;10;0342;
1;8;10;0821;
1;8;10;1313;
1;8;10;2641;
1;8;11;1241;
1;8;11;0342;
1;8;11;0821;
1;8;11;1313;
1;8;11;2641;
1;8;12;1241;
1;8;12;0342;
1;8;12;0821;
1;8;12;1313;
1;8;12;2641;
1;8;13;1241;
1;8;13;0342;
1;8;13;0821;
1;8;13;1313;
1;8;13;2641;
1;8;14;1241;
1;8;14;0342;
1;8;14;0821;
1;8;14;1313;
1;8;14;2641;
1;9;1;1241;
1;9;1;1431;
1;9;1;0342;
1;9;1;0821;
1;9;1;1313;
1;9;1;2641;
1;9;2;1241;
1;9;2;1431;heated
1;9;2;0342;
1;9;2;0821;
1;9;2;1313;
1;9;2;2641;
1;9;3;1241;
1;9;3;0342;
1;9;3;0821;
1;9;3;1313;
1;9;3;2641;
1;9;4;1241;
1;9;4;0342;
1;9;4;0821;
1;9;4;1313;
1;9;4;2641;
1;9;5;1241;
1;9;5;0342;
1;9;5;0821;
1;9;5;1313;
1;9;5;2641;
1;9;6;1241;
1;9;6;0342;
1;9;6;0821;
1;9;6;1313;
1;9;6;2641;
1;9;7;1241;
1;9;7;0342;
1;9;7;0821;
1;9;7;1313;
1;9;7;2641;
1;9;8;1241;
1;9;8;0342;
1;9;8;0821;
1;9;8;1313;
1;9;8;2641;
1;9;9;1241;
1;9;9;0342;
1;9;9;0821;
1;9;9;1313;
1;9;9;2641;
1;9;9;1831;heated
1;9;10;1241;
1;9;10;0342;
1;9;10;0821;
1;9;10;1313;
1;9;10;2641;
1;9;11;1241;
1;9;11;0342;
1;9;11;0821;
1;9;11;1313;
1;9;11;2641;
1;9;12;1241;
1;9;12;0342;
1;9;12;0821;
1;9;12;1313;
1;9;12;2641;
1;9;12;0921;heated
1;9;12;0941;heated
1;9;13;1241;
1;9;13;0342;
1;9;13;0821;
1;9;13;1313;
1;9;13;2641;
1;9;14;1241;
1;9;14;0342;
1;9;14;0821;
1;9;14;1313;
1;9;14;2641;
1;10;1;1241;
1;10;1;0342;
1;10;1;0821;
1;10;1;1313;
1;10;1;2641;
1;10;2;1241;
1;10;2;0342;
1;10;2;0821;
1;10;2;1313;
1;10;2;2641;
1;10;2;0931;
1;10;3;1241;
1;10;3;0342;
1;10;3;0821;
1;10;3;1313;
1;10;3;2641;
1;10;3;0931;heated
1;10;4;1241;
1;10;4;0342;
1;10;4;0821;
1;10;4;1313;
1;10;4;2641;
1;10;5;1241;
1;10;5;0342;
1;10;5;0821;
1;10;5;1313;
1;10;5;2641;
1;10;6;1241;
1;10;6;0342;
1;10;6;0821;
1;10;6;1313;
1;10;6;2641;
1;10;7;1241;
1;10;7;0342;
1;10;7;0821;
1;10;7;1313;
1;10;7;2641;
1;10;8;1241;
1;10;8;0342;
1;10;8;0821;
1;10;8;1313;
1;10;8;2641;
1;10;9;1241;
1;10;9;0342;
1;10;9;0821;
1;10;9;1313;
1;10;9;2641;
1;10;10;1241;
1;10;10;0342;
1;10;10;0821;
1;10;10;1313;
1;10;10;2641;
1;10;11;1241;
1;10;11;0342;
1;10;11;0821;
1;10;11;1313;
1;10;11;2641;
1;10;12;1241;
1;10;12;0342;
1;10;12;0821;
1;10;12;1313;
1;10;12;2641;
1;10;12;2021;
1;10;13;2021;heated
1;10;13;1241;
1;10;13;0342;
1;10;13;0821;
1;10;13;1313;
1;10;13;2641;
1;10;14;1241;
1;10;14;0342;
1;10;14;0821;
1;10;14;1313;
1;10;14;2641;
60;1;1;1241;
60;1;1;0342;
60;1;1;0821;
60;1;1;2641;
60;1;2;1241;
60;1;2;0342;
60;1;2;0821;
60;1;2;1313;
60;1;2;2641;
60;1;3;1241;
60;1;3;0342;
60;1;3;0821;
60;1;3;1313;
60;1;3;2641;
60;1;4;1241;
60;1;4;0342;
60;1;4;0821;
60;1;4;1313;
60;1;4;2641;
60;1;5;1241;
60;1;5;0342;
60;1;5;0821;
60;1;5;1313;
60;1;5;2641;
60;1;6;1241;
60;1;6;0342;
60;1;6;0821;
60;1;6;1313;
60;1;6;2641;
60;1;7;1241;
60;1;7;0342;
60;1;7;0821;
60;1;7;1313;
60;1;7;2641;
60;1;8;1241;
60;1;8;0342;
60;1;8;0821;
60;1;8;1313;
60;1;8;2641;
60;1;9;1241;
60;1;9;0342;
60;1;9;0821;
60;1;9;1313;
60;1;9;2641;
60;1;10;1241;
60;1;10;0342;
60;1;10;0821;
60;1;10;1313;
60;1;10;2641;
60;2;1;1241;
60;2;1;2631;
60;2;1;0342;
60;2;1;0821;
60;2;1;2641;
60;2;1;2021;heated
60;2;2;1241;
60;2;2;2631;
60;2;2;0342;
60;2;2;0821;
60;2;2;2641;
60;2;3;1241;
60;2;3;2631;
60;2;3;0342;
60;2;3;0821;
60;2;3;2641;
60;2;3;1431;
60;2;4;1241;
60;2;4;2631;
60;2;4;0342;
60;2;4;0821;
60;2;4;2641;
60;2;4;1431;heated
60;2;5;1241;
60;2;5;2631;
60;2;5;0342;
60;2;5;0821;
60;2;5;2641;
60;2;6;1241;
60;2;6;2631;
60;2;6;0342;
60;2;6;0821;
60;2;6;2641;
60;2;7;1241;
60;2;7;2631;
60;2;7;0342;
60;2;7;0821;
60;2;7;2641;
60;2;7;2111;heated
60;2;8;1241;
60;2;8;2631;
60;2;8;0342;
60;2;8;0821;
60;2;8;2641;
60;2;9;1241;
60;2;9;2631;
60;2;9;0342;
60;2;9;0821;
60;2;9;2641;
60;2;10;1241;
60;2;10;2631;
60;2;10;0342;
60;2;10;0821;
60;2;10;2641;
60;2;10;2111;heated
60;2;11;1241;
60;2;11;2631;
60;2;11;0342;
60;2;11;0821;
60;2;11;2641;
60;2;12;1241;
60;2;12;2631;
60;2;12;0342;
60;2;12;0821;
60;2;12;2641;
60;2;13;1241;
60;2;13;2631;
60;2;13;0342;
60;2;13;0821;
60;2;13;2641;
60;2;14;1241;
60;2;14;2631;
60;2;14;0342;
60;2;14;0821;
60;2;14;2641;
60;3;1;1241;
60;3;1;0521;
60;3;1;2111;
60;3;1;0342;
60;3;1;0821;
60;3;1;2641;
60;3;2;1241;
60;3;2;0521;heated
60;3;2;2111;
60;3;2;0342;
60;3;2;0821;
60;3;2;2641;
60;3;3;1241;
60;3;3;2111;
60;3;3;0342;
60;3;3;0821;
60;3;3;2641;
60;3;4;1241;
60;3;4;2111;
60;3;4;0342;
60;3;4;0821;
60;3;4;2641;
60;3;5;1241;
60;3;5;2111;
60;3;5;0342;
60;3;5;0821;
60;3;5;2641;
60;3;6;1241;
60;3;6;2111;
60;3;6;0342;
60;3;6;0821;
60;3;6;2641;
60;3;7;1241;
60;3;7;2111;
60;3;7;0342;
60;3;7;0821;
60;3;7;2641;
60;3;7;0921;heated
60;3;8;1241;
60;3;8;2111;
60;3;8;0342;
60;3;8;0821;
60;3;8;2641;
60;3;9;1241;
60;3;9;2111;
60;3;9;0342;
60;3;9;0821;
60;3;9;2641;
60;3;10;1241;
60;3;10;2111;
60;3;10;0342;
60;3;10;0821;
60;3;10;2641;
60;3;11;1241;
60;3;11;2111;
60;3;11;0342;
60;3;11;0821;
60;3;11;2641;
60;3;12;1241;
60;3;12;2111;
60;3;12;0342;
60;3;12;0821;
60;3;12;2641;
60;3;13;1241;
60;3;13;2111;
60;3;13;0342;
60;3;13;0821;
60;3;13;2641;
60;3;14;1241;
60;3;14;2111;
60;3;14;0342;
60;3;14;0821;
60;3;14;2641;
60;4;1;1241;
60;4;1;2111;
60;4;1;0342;
60;4;1;0821;
60;4;1;2641;
60;4;2;1241;
60;4;2;2111;
60;4;2;0342;
60;4;2;0821;
60;4;2;2641;
60;4;3;1241;
60;4;3;2111;
60;4;3;0342;
60;4;3;0821;
60;4;3;2641;
60;4;4;1241;
60;4;4;2111;
60;4;4;0342;
60;4;4;0821;
60;4;4;2641;
60;4;5;1241;
60;4;5;2111;
60;4;5;0342;
60;4;5;0821;
60;4;5;2641;
60;4;6;1241;
60;4;6;2111;
60;4;6;0342;
60;4;6;0821;
60;4;6;2641;
60;4;7;1241;
60;4;7;2111;
60;4;7;0342;
60;4;7;0821;
60;4;7;2641;
60;4;8;1241;
60;4;8;2111;
60;4;8;0342;
60;4;8;0821;
60;4;8;2641;
60;4;9;1241;
60;4;9;2111;
60;4;9;0342;
60;4;9;0821;
60;4;9;2641;
60;4;10;1241;
60;4;10;2111;
60;4;10;0342;
60;4;10;0821;
60;4;10;2641;
60;4;11;1241;
60;4;11;2111;
60;4;11;0342;
60;4;11;0821;
60;4;11;2641;
60;4;12;1241;
60;4;12;2111;
60;4;12;0342;
60;4;12;0821;
60;4;12;2641;
60;4;12;1932;
60;4;13;1241;
60;4;13;2111;
60;4;13;0342;
60;4;13;0821;
60;4;13;2641;
60;4;13;1932;heated
60;4;14;1241;
60;4;14;2111;
60;4;14;0342;
60;4;14;0821;
60;4;14;2641;
60;5;1;1912;heated
60;5;1;1241;
60;5;1;0533;
60;5;1;0342;
60;5;1;0821;
60;5;1;2111;
60;5;1;2641;
60;5;2;0533;heated
60;5;2;1241;
60;5;2;0342;
60;5;2;0821;
60;5;2;2111;
60;5;2;2641;
60;5;3;1241;
60;5;3;0342;
60;5;3;0821;
60;5;3;2111;
60;5;3;2641;
60;5;4;1241;
60;5;4;0342;
60;5;4;0821;
60;5;4;2111;
60;5;4;2641;
60;5;5;1241;
60;5;5;0342;
60;5;5;0821;
60;5;5;2111;
60;5;5;2641;
60;5;6;1241;
60;5;6;0342;
60;5;6;0821;
60;5;6;2111;
60;5;6;2641;
60;5;7;1241;
60;5;7;0342;
60;5;7;0821;
60;5;7;2111;
60;5;7;2641;
60;5;8;1241;
60;5;8;0342;
60;5;8;0821;
60;5;8;2111;
60;5;8;2641;
60;5;8;2622;heated
60;5;9;1241;
60;5;9;0342;
60;5;9;0821;
60;5;9;2111;
60;5;9;2641;
60;5;10;1241;
60;5;10;0342;
60;5;10;0821;
60;5;10;2111;
60;5;10;2641;
60;5;11;1241;
60;5;11;0342;
60;5;11;0821;
60;5;11;2111;
60;5;11;2641;
60;5;12;1241;
60;5;12;0342;
60;5;12;0821;
60;5;12;2111;
60;5;12;2641;
60;5;13;1241;
60;5;13;0342;
60;5;13;0821;
60;5;13;2111;
60;5;13;2641;
60;5;14;1241;
60;5;14;0342;
60;5;14;0821;
60;5;14;2111;
60;5;14;2641;
60;6;1;1241;
60;6;1;0241;
60;6;1;0533;
60;6;1;0731;
60;6;1;1531;
60;6;1;0342;
60;6;1;0821;
60;6;1;2641;
60;6;2;1241;
60;6;2;0241;
60;6;2;0533;
60;6;2;0731;
60;6;2;1531;
60;6;2;0342;
60;6;2;0821;
60;6;2;2641;
60;6;3;1241;
60;6;3;0241;
60;6;3;0533;
