1031	0.036800 0.075200 0.092300 0.030759 0.898064 -0.438648 -0.950756 0.161696 0.264419 0.308402 0.408922 0.858843 1.000000
1043	0.018400 0.044200 0.106200 -0.013699 0.979661 -0.200192 -0.992699 0.010683 0.120194 0.119896 0.200375 0.972306 -0.005361
1042	0.018400 0.044200 0.106200 -0.992699 0.010683 0.120194 0.013700 -0.979659 0.200201 0.119896 0.200375 0.972306 0.006619
1041	0.018400 0.044200 0.106200 -0.013699 0.979661 -0.200192 -0.992699 0.010683 0.120194 0.119896 0.200375 0.972306 1.000000
1112	0.052500 0.040600 0.095300 0.875977 -0.017532 -0.481988 -0.056990 0.988572 -0.139562 0.478936 0.149708 0.864975 0.003869
1113	0.052500 0.040600 0.095300 -0.056990 0.988572 -0.139562 -0.875977 0.017532 0.481988 0.478936 0.149708 0.864975 -0.005027
1111	0.052500 0.040600 0.095300 0.875977 -0.017532 -0.481988 -0.056990 0.988572 -0.139562 0.478936 0.149708 0.864975 1.000000
1123	0.080900 0.041300 0.072100 0.635151 0.049981 -0.770768 -0.172205 0.981850 -0.078248 0.752940 0.182447 0.632289 -0.005288
1122	0.080900 0.041300 0.072100 -0.172205 0.981850 -0.078248 -0.635151 -0.049981 0.770768 0.752940 0.182447 0.632289 -0.002202
1121	0.080900 0.041300 0.072100 0.635151 0.049981 -0.770768 -0.172205 0.981850 -0.078248 0.752940 0.182447 0.632289 1.000000
1133	0.082800 0.006100 0.072800 0.637346 0.000754 -0.770577 0.010678 0.999930 0.009847 0.770498 -0.014504 0.637268 -0.011598
1132	0.082800 0.006100 0.072800 0.010678 0.999930 0.009847 -0.637346 -0.000754 0.770577 0.770498 -0.014504 0.637268 -0.006099
1131	0.082800 0.006100 0.072800 0.637346 0.000754 -0.770577 0.010678 0.999930 0.009847 0.770498 -0.014504 0.637268 1.000000
1142	0.053500 0.006200 0.097000 0.868516 -0.018145 -0.495307 0.029998 0.999422 0.015994 0.494728 -0.028747 0.868562 0.004993
1143	0.053500 0.006200 0.097000 0.029998 0.999422 0.015994 -0.868516 0.018145 0.495307 0.494728 -0.028747 0.868562 -0.004604
1141	0.053500 0.006200 0.097000 0.868516 -0.018145 -0.495307 0.029998 0.999422 0.015994 0.494728 -0.028747 0.868562 1.000000
1213	0.086200 0.098600 0.008900 0.057403 0.126430 -0.990314 -0.505380 0.859180 0.080383 0.860988 0.495853 0.113211 -0.014703
1212	0.086200 0.098600 0.008900 -0.505380 0.859180 0.080383 -0.057403 -0.126430 0.990314 0.860988 0.495853 0.113211 -0.003955
1211	0.086200 0.098600 0.008900 0.057403 0.126430 -0.990314 -0.505380 0.859180 0.080383 0.860988 0.495853 0.113211 1.000000
1223	0.100300 0.066000 0.008200 0.081917 0.032425 -0.996112 -0.316114 0.948743 0.004949 0.945177 0.314467 0.087966 -0.008811
1222	0.100300 0.066000 0.008200 -0.316114 0.948743 0.004949 -0.081917 -0.032425 0.996112 0.945177 0.314467 0.087966 -0.004130
1221	0.100300 0.066000 0.008200 0.081917 0.032425 -0.996112 -0.316114 0.948743 0.004949 0.945177 0.314467 0.087966 1.000000
